date,month,inflation_yoy_ma,inflation_yoy (food + home + oil + silver/gold),rentindex,rent,rent is based on https://www.apartmentguide.com/blog/apartment-guide-annual-rent-report/#national-trends applied to the rent index,minwage,us10y,mb,mb_per_capita,m1,m2,m3,us_population,us_gdp_per_capita,gdp,population,income,inflation,life,<-- Cost of Living US est.,nomadlist,remoteok,makebook,levelsio,coffee,copper,lumber,oil,gold,silver,home,food,bigmac,cpi,food_and_home,spx_live,spx,btc,eth,"_live vs non live is because sometimes GOOGLEFINANCE historical data goes #N/A and dies, so I cached it a bit_",nasdaq_live,nasdaq,tsla_live,tsla,dji,asia,china,singapore
1988-10-01,1988-10,,,129.10,694.89,,3.35,8.65,"275,400,000,000","1,120","784,100,000,000","2,972,300,000,000","2,965,300,000,000",245789000,,"5,399,509,000,000",,27225,,,,,,,,1.236,1.4115,179.68,13.58,407.14,6.348,"$92,338.80",,2.39,119.9,,271.38,278.97,#N/A,,,384.5,384.5,,,2148.65,,,
1988-11-01,1988-11,,,129.50,697.04,,3.35,9.06,"279,200,000,000","1,135","786,900,000,000","2,988,400,000,000","2,980,200,000,000",245970000,,"5,399,509,000,000",,27225,,,,,,,,1.2398,1.472,174.9,15.32,420.48,6.178,"$92,646.89",,2.39,120.3,,279.06,273.7,#N/A,,,382.4,382.4,,,2114.51,,,
1988-12-01,1988-12,,,129.90,699.19,,3.35,9.14,"283,800,000,000","1,153","784,600,000,000","2,989,500,000,000","2,988,200,000,000",246140000,,"5,399,509,000,000",,27225,,,,,,,,1.5935,1.387,185.6,17.24,418.92,6.112,"$92,915.67",,2.39,120.7,,272.49,277.72,#N/A,,,373.9,373.9,,,2168.57,,,
1989-01-01,1989-01,,,130.40,701.88,,3.35,9.01,"282,200,000,000","1,146","783,200,000,000","2,989,300,000,000","2,991,700,000,000",246301000,,"5,747,237,000,000",,28906,,,,,,,,1.3265,1.429,185.2,17.03,403.57,5.835,"$93,342.94",,2.02,121.2,,#N/A,297.47,#N/A,,,#N/A,#N/A,,,2342.32,,,
1989-02-01,1989-02,,,130.90,704.57,,3.35,9.32,"275,300,000,000","1,117","783,400,000,000","2,988,700,000,000","2,992,200,000,000",246454000,,"5,747,237,000,000",,28906,,,,,,,,1.2773,1.323,182.98,18.15,387.55,5.913,"$93,786.69",,2.02,121.6,,297.09,288.86,#N/A,,,403.2,403.2,,,2258.39,,,
1989-03-01,1989-03,,,131.20,706.19,,3.35,9.30,"278,800,000,000","1,130","783,000,000,000","3,002,700,000,000","2,999,700,000,000",246626000,,"5,747,237,000,000",,28906,,,,,,,,1.2815,1.326,183.5,20.19,390.02,5.823,"$94,347.08",,2.02,122.2,,287.11,294.87,#N/A,,,399.8,399.8,,,2293.62,,,
1989-04-01,1989-04,,,131.60,708.34,,3.35,9.02,"281,600,000,000","1,141","782,300,000,000","3,008,900,000,000","3,006,000,000,000",246814000,,"5,747,237,000,000",,28906,,,,,,,,1.289,1.3462,178.02,20.42,384.37,5.684,"$94,927.75",,2.02,123.1,,296.39,309.64,#N/A,,,407.7,407.7,,,2418.8,,,
1989-05-01,1989-05,,,132.00,710.49,,3.35,8.60,"280,600,000,000","1,136","774,600,000,000","3,009,700,000,000","3,011,600,000,000",247010000,,"5,747,237,000,000",,28906,,,,,,,,1.307,1.1435,181.1,19.9,370.62,5.205,"$95,471.66",,2.02,123.7,,309.12,320.52,#N/A,,,427.5,427.5,,,2480.15,,,
1989-06-01,1989-06,,,132.60,713.72,,3.35,8.10,"283,700,000,000","1,148","773,600,000,000","3,030,600,000,000","3,027,900,000,000",247228000,,"5,747,237,000,000",,28906,,,,,,,,1.0918,1.0428,183.48,20.27,367.9,5.225,"$95,978.80",,2.02,124.1,,321.97,317.98,#N/A,,,448.3,448.3,,,2440.06,,,
1989-07-01,1989-07,,,133.00,715.88,,3.35,7.82,"285,700,000,000","1,155","777,300,000,000","3,056,700,000,000","3,052,400,000,000",247458000,,"5,747,237,000,000",,28906,,,,,,,,0.79,1.115,189.9,18.31,374.91,5.313,"$96,417.48",,2.02,124.5,,319.23,346.08,#N/A,,,436,436,,,2660.66,,,
1989-08-01,1989-08,,,133.50,718.57,,3.35,8.26,"283,900,000,000","1,146","779,900,000,000","3,075,300,000,000","3,074,400,000,000",247695000,,"5,747,237,000,000",,28906,,,,,,,,0.859,1.2955,182.72,18.83,365.15,5.141,"$96,710.35",,2.02,124.5,,343.75,351.45,#N/A,,,453.3,453.3,,,2737.27,,,
1989-09-01,1989-09,,,133.70,719.64,,3.35,8.31,"284,000,000,000","1,145","781,200,000,000","3,090,800,000,000","3,092,500,000,000",247942000,,"5,747,237,000,000",,28906,,,,,,,,0.806,1.229,185.7,20.13,361.91,5.31,"$96,897.99",,2.02,124.8,,353.73,349.15,#N/A,,,471.3,471.3,,,2692.82,,,
1989-10-01,1989-10,,,134.40,723.41,,3.35,7.92,"284,200,000,000","1,145","785,800,000,000","3,118,600,000,000","3,114,100,000,000",248174000,,"5,747,237,000,000",,28906,,,,,,,,0.7485,1.14,183.5,19.94,367.03,5.218,"$96,981.67",,2.02,125.4,,350.87,340.36,#N/A,,,475.2,475.2,,,2645.08,,,
